Date,Month,Month_Label,Year,Department,Region,Product_Category,Revenue_Actual,Revenue_Budget,Revenue_Variance,Cost_Actual,Cost_Budget,Cost_Variance,Profit_Actual,Profit_Budget,Profit_Variance,Headcount,Currency
2023-10-01,2023-10,Oct 2023,2023,Finance,North America,Consulting,183344.87,170450.29,12894.58,119638.8,110271.56,9367.24,63706.07,60178.73,3527.34,23,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,North America,Support Services,519029.33,436575.58,82453.75,309805.1,294231.96,15573.14,209224.23,142343.62,66880.61,16,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,North America,Training,186262.28,161889.51,24372.77,114623.9,106502.07,8121.83,71638.38,55387.44,16250.94,16,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Europe,Software,514747.76,440095.79,74651.97,311350.92,286466.14,24884.78,203396.84,153629.65,49767.19,17,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Europe,Hardware,298894.81,272947.89,25946.92,183690.32,184881.44,-1191.12,115204.49,88066.45,27138.04,7,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Europe,Consulting,563048.42,486448.81,76599.61,310286.55,303532.56,6753.99,252761.87,182916.25,69845.62,17,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Europe,Support Services,154630.54,135735.53,18895.01,85060.06,88195.27,-3135.21,69570.48,47540.26,22030.22,10,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Europe,Training,294803.11,279296.89,15506.22,204973.67,190034.47,14939.2,89829.44,89262.42,567.02,6,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Asia Pacific,Software,393918.21,356801.46,37116.75,242606.64,250721.15,-8114.51,151311.57,106080.31,45231.26,21,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Asia Pacific,Hardware,229428.69,214922.61,14506.08,138235.91,150931.5,-12695.59,91192.78,63991.11,27201.67,5,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Asia Pacific,Consulting,287834.85,267212.39,20622.46,186992.75,178841.32,8151.43,100842.1,88371.07,12471.03,23,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Asia Pacific,Support Services,227285.48,214237.97,13047.51,144344.04,140526.94,3817.1,82941.44,73711.03,9230.41,24,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Asia Pacific,Training,189807.98,180189.39,9618.59,125169.56,109374.79,15794.77,64638.42,70814.6,-6176.18,15,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Middle East,Software,387357.8,336318.27,51039.53,218585.08,207169.62,11415.46,168772.72,129148.65,39624.07,20,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Middle East,Hardware,365861.91,330825.48,35036.43,233851.12,210916.33,22934.79,132010.79,119909.15,12101.64,18,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Middle East,Consulting,121240.41,105614.51,15625.9,70927.84,63535.65,7392.19,50312.57,42078.86,8233.71,23,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Middle East,Support Services,547729.48,494064.13,53665.35,309290.88,331053.1,-21762.22,238438.6,163011.03,75427.57,19,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Middle East,Training,351020.43,320429.76,30590.67,195216.59,195660.5,-443.91,155803.84,124769.26,31034.58,13,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Africa,Software,236489.59,209907.43,26582.16,138481.24,127248.96,11232.28,98008.35,82658.47,15349.88,11,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Africa,Hardware,508265.18,449007.25,59257.93,318993.11,328511.26,-9518.15,189272.07,120495.99,68776.08,24,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Africa,Consulting,335049.99,287520.86,47529.13,173789.29,184996.89,-11207.6,161260.7,102523.97,58736.73,23,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Africa,Support Services,369325.78,313545.93,55779.85,201913.49,223498.28,-21584.79,167412.29,90047.65,77364.64,14,USD
2023-10-01,2023-10,Oct 2023,2023,Finance,Africa,Training,249259.67,216661.64,32598.03,124757.32,137224.95,-12467.63,124502.35,79436.69,45065.66,5,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,North America,Software,358737.16,301352.03,57385.13,212271.89,206250.86,6021.03,146465.27,95101.17,51364.1,11,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,North America,Hardware,350776.48,308659.92,42116.56,185207.83,196386.82,-11178.99,165568.65,112273.1,53295.55,16,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,North America,Consulting,201350.33,176103.13,25247.2,102562.99,111388.94,-8825.95,98787.34,64714.19,34073.15,9,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,North America,Support Services,185226.19,164473.72,20752.47,104167.57,100474.84,3692.73,81058.62,63998.88,17059.74,17,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,North America,Training,309771.26,276378.09,33393.17,208452.1,198807.9,9644.2,101319.16,77570.19,23748.97,23,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Europe,Software,226951.92,207375.07,19576.85,151574.02,135732.13,15841.89,75377.9,71642.94,3734.96,22,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Europe,Hardware,497087.84,445521.54,51566.3,341339.0,329138.46,12200.54,155748.84,116383.08,39365.76,22,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Europe,Consulting,172282.18,144472.0,27810.18,105452.13,92587.6,12864.53,66830.05,51884.4,14945.65,24,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Europe,Support Services,246337.3,212845.12,33492.18,165662.48,152662.22,13000.26,80674.82,60182.9,20491.92,24,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Europe,Training,305209.38,263611.84,41597.54,171873.84,173228.5,-1354.66,133335.54,90383.34,42952.2,20,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Asia Pacific,Software,455182.54,387594.75,67587.79,236597.7,255364.4,-18766.7,218584.84,132230.35,86354.49,21,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Asia Pacific,Hardware,143053.01,130603.74,12449.27,85360.25,81656.83,3703.42,57692.76,48946.91,8745.85,20,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Asia Pacific,Consulting,532885.89,457427.0,75458.89,299249.07,322337.31,-23088.24,233636.82,135089.69,98547.13,24,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Asia Pacific,Support Services,187962.74,165511.67,22451.07,120907.61,106982.73,13924.88,67055.13,58528.94,8526.19,9,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Asia Pacific,Training,303565.46,276420.71,27144.75,201072.77,186709.76,14363.01,102492.69,89710.95,12781.74,21,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Middle East,Software,366837.98,342757.58,24080.4,284404.63,255878.91,28525.72,82433.35,86878.67,-4445.32,17,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Middle East,Hardware,97607.43,81393.43,16214.0,61701.07,55089.96,6611.11,35906.36,26303.47,9602.89,23,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Middle East,Consulting,109200.56,93339.44,15861.12,61558.15,58378.0,3180.15,47642.41,34961.44,12680.97,21,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Middle East,Support Services,303230.81,279890.17,23340.64,184610.89,172073.19,12537.7,118619.92,107816.98,10802.94,21,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Middle East,Training,438641.16,373454.02,65187.14,241980.63,237372.43,4608.2,196660.53,136081.59,60578.94,10,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Africa,Software,349797.88,327445.16,22352.72,231189.23,220818.41,10370.82,118608.65,106626.75,11981.9,9,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Africa,Hardware,283430.26,242127.15,41303.11,166683.21,157021.92,9661.29,116747.05,85105.23,31641.82,8,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Africa,Consulting,485176.68,412301.17,72875.51,280813.83,262610.16,18203.67,204362.85,149691.01,54671.84,23,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Africa,Support Services,187635.94,168547.16,19088.78,100577.59,105666.85,-5089.26,87058.35,62880.31,24178.04,21,USD
2023-10-01,2023-10,Oct 2023,2023,Technology,Africa,Training,340387.03,322951.61,17435.42,223639.39,216795.66,6843.73,116747.64,106155.95,10591.69,14,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,North America,Software,398730.67,419176.88,-20446.21,321722.52,285955.34,35767.18,77008.15,133221.54,-56213.39,8,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,North America,Hardware,373793.27,375043.72,-1250.45,248617.22,251112.79,-2495.57,125176.05,123930.93,1245.12,19,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,North America,Consulting,297630.03,270576.31,27053.72,185154.32,173485.43,11668.89,112475.71,97090.88,15384.83,8,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,North America,Support Services,125701.64,121117.43,4584.21,69847.46,76388.42,-6540.96,55854.18,44729.01,11125.17,8,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,North America,Training,402181.91,403905.35,-1723.44,288936.33,277646.03,11290.3,113245.58,126259.32,-13013.74,20,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Europe,Software,429137.54,435145.03,-6007.49,318085.33,313614.79,4470.54,111052.21,121530.24,-10478.03,9,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Europe,Hardware,408710.55,407852.92,857.63,231009.45,246877.75,-15868.3,177701.1,160975.17,16725.93,7,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Europe,Consulting,322870.59,320574.71,2295.88,214278.8,224795.88,-10517.08,108591.79,95778.83,12812.96,7,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Europe,Support Services,386287.64,374602.18,11685.46,258473.97,272530.71,-14056.74,127813.67,102071.47,25742.2,3,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Europe,Training,441729.02,411034.88,30694.14,264658.57,257339.19,7319.38,177070.45,153695.69,23374.76,15,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Asia Pacific,Software,196124.35,186213.99,9910.36,155889.1,138848.96,17040.14,40235.25,47365.03,-7129.78,16,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Asia Pacific,Hardware,305356.49,307063.33,-1706.84,222555.48,228127.03,-5571.55,82801.01,78936.3,3864.71,19,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Asia Pacific,Consulting,206153.77,211957.82,-5804.05,181093.97,158774.2,22319.77,25059.8,53183.62,-28123.82,18,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Asia Pacific,Support Services,347132.81,332227.66,14905.15,264956.68,242283.74,22672.94,82176.13,89943.92,-7767.79,8,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Asia Pacific,Training,366348.12,337552.91,28795.21,203011.93,223465.83,-20453.9,163336.19,114087.08,49249.11,4,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Middle East,Software,518000.21,477727.12,40273.09,312270.62,334840.76,-22570.14,205729.59,142886.36,62843.23,8,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Middle East,Hardware,267779.78,262330.49,5449.29,152485.45,158155.15,-5669.7,115294.33,104175.34,11118.99,22,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Middle East,Consulting,482954.76,445758.38,37196.38,301354.64,314169.0,-12814.36,181600.12,131589.38,50010.74,5,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Middle East,Support Services,198692.64,202792.79,-4100.15,125953.74,139796.44,-13842.7,72738.9,62996.35,9742.55,12,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Middle East,Training,214630.05,218173.15,-3543.1,172839.0,153487.25,19351.75,41791.05,64685.9,-22894.85,12,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Africa,Software,129690.05,129670.93,19.12,84508.71,81475.95,3032.76,45181.34,48194.98,-3013.64,23,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Africa,Hardware,506950.63,476161.93,30788.7,310364.88,293908.45,16456.43,196585.75,182253.48,14332.27,19,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Africa,Consulting,403831.59,421181.19,-17349.6,260721.14,272384.42,-11663.28,143110.45,148796.77,-5686.32,3,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Africa,Support Services,364535.81,334341.93,30193.88,284153.54,247610.27,36543.27,80382.27,86731.66,-6349.39,10,USD
2023-11-01,2023-11,Nov 2023,2023,Sales,Africa,Training,156006.75,158606.78,-2600.03,112308.09,114696.58,-2388.49,43698.66,43910.2,-211.54,13,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,North America,Software,335629.31,334063.14,1566.17,226988.25,227995.98,-1007.73,108641.06,106067.16,2573.9,4,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,North America,Hardware,254580.57,257105.06,-2524.49,159846.45,165577.88,-5731.43,94734.12,91527.18,3206.94,18,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,North America,Consulting,175585.63,162901.71,12683.92,115687.37,103124.78,12562.59,59898.26,59776.93,121.33,6,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,North America,Support Services,469776.92,480473.91,-10696.99,310345.96,334837.87,-24491.91,159430.96,145636.04,13794.92,6,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,North America,Training,365854.1,349039.44,16814.66,203485.65,210186.88,-6701.23,162368.45,138852.56,23515.89,17,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Europe,Software,231469.06,228782.25,2686.81,177505.75,158165.55,19340.2,53963.31,70616.7,-16653.39,10,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Europe,Hardware,341460.29,312408.17,29052.12,221959.83,222273.55,-313.72,119500.46,90134.62,29365.84,7,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Europe,Consulting,210305.89,204454.25,5851.64,145562.98,145261.71,301.27,64742.91,59192.54,5550.37,10,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Europe,Support Services,395714.52,391525.98,4188.54,238039.54,262313.49,-24273.95,157674.98,129212.49,28462.49,17,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Europe,Training,495181.16,482734.33,12446.83,368430.68,349041.88,19388.8,126750.48,133692.45,-6941.97,16,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Asia Pacific,Software,435151.15,409315.98,25835.17,268617.35,270272.6,-1655.25,166533.8,139043.38,27490.42,20,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Asia Pacific,Hardware,207762.15,213232.52,-5470.37,137252.63,140879.07,-3626.44,70509.52,72353.45,-1843.93,15,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Asia Pacific,Consulting,325489.57,307032.58,18456.99,208104.68,188239.27,19865.41,117384.89,118793.31,-1408.42,3,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Asia Pacific,Support Services,123255.68,121375.29,1880.39,88552.46,90869.63,-2317.17,34703.22,30505.66,4197.56,7,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Asia Pacific,Training,351343.99,364640.54,-13296.55,257284.73,264382.57,-7097.84,94059.26,100257.97,-6198.71,11,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Middle East,Software,250453.16,233280.87,17172.29,166640.84,169959.63,-3318.79,83812.32,63321.24,20491.08,7,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Middle East,Hardware,330135.89,309883.75,20252.14,239734.08,212873.12,26860.96,90401.81,97010.63,-6608.82,16,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Middle East,Consulting,144861.26,150217.82,-5356.56,104108.97,97973.32,6135.65,40752.29,52244.5,-11492.21,22,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Middle East,Support Services,187910.07,171844.19,16065.88,105959.15,103854.33,2104.82,81950.92,67989.86,13961.06,22,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Middle East,Training,129548.06,124894.6,4653.46,80579.58,79566.58,1013.0,48968.48,45328.02,3640.46,15,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Africa,Software,286866.42,298884.04,-12017.62,229374.09,214312.29,15061.8,57492.33,84571.75,-27079.42,18,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Africa,Hardware,444766.87,447626.24,-2859.37,303721.45,313832.73,-10111.28,141045.42,133793.51,7251.91,6,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Africa,Consulting,85875.66,89120.94,-3245.28,55930.43,56641.4,-710.97,29945.23,32479.54,-2534.31,17,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Africa,Support Services,351078.52,336936.26,14142.26,284261.79,250470.03,33791.76,66816.73,86466.23,-19649.5,21,USD
2023-11-01,2023-11,Nov 2023,2023,Operations,Africa,Training,477986.43,440186.56,37799.87,278778.32,290995.94,-12217.62,199208.11,149190.62,50017.49,9,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,North America,Software,261916.63,246135.4,15781.23,155869.53,161215.13,-5345.6,106047.1,84920.27,21126.83,5,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,North America,Hardware,499191.31,458690.02,40501.29,338050.63,311573.24,26477.39,161140.68,147116.78,14023.9,11,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,North America,Consulting,185250.93,187912.2,-2661.27,124228.81,118589.62,5639.19,61022.12,69322.58,-8300.46,24,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,North America,Support Services,500445.29,490526.85,9918.44,382072.17,367700.57,14371.6,118373.12,122826.28,-4453.16,18,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,North America,Training,99940.97,92406.74,7534.23,64183.72,56904.25,7279.47,35757.25,35502.49,254.76,9,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Europe,Software,78664.8,81371.24,-2706.44,59441.97,58333.53,1108.44,19222.83,23037.71,-3814.88,17,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Europe,Hardware,122607.78,125445.5,-2837.72,72243.43,79665.42,-7421.99,50364.35,45780.08,4584.27,13,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Europe,Consulting,212032.56,203020.54,9012.02,148711.32,143689.79,5021.53,63321.24,59330.75,3990.49,11,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Europe,Support Services,421288.5,432467.34,-11178.84,334346.93,311642.46,22704.47,86941.57,120824.88,-33883.31,25,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Europe,Training,428949.1,436857.79,-7908.69,287175.27,289853.98,-2678.71,141773.83,147003.81,-5229.98,23,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Asia Pacific,Software,205503.03,208538.2,-3035.17,121081.27,126041.33,-4960.06,84421.76,82496.87,1924.89,18,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Asia Pacific,Hardware,360431.69,338444.31,21987.38,248788.05,221047.46,27740.59,111643.64,117396.85,-5753.21,25,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Asia Pacific,Consulting,204056.78,186460.47,17596.31,151282.4,132493.47,18788.93,52774.38,53967.0,-1192.62,11,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Asia Pacific,Support Services,96014.04,92179.46,3834.58,66716.66,66876.56,-159.9,29297.38,25302.9,3994.48,6,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Asia Pacific,Training,173352.24,180555.24,-7203.0,119380.05,127254.65,-7874.6,53972.19,53300.59,671.6,14,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Middle East,Software,297847.72,278313.42,19534.3,227353.68,198172.33,29181.35,70494.04,80141.09,-9647.05,9,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Middle East,Hardware,335495.26,313938.47,21556.79,229630.05,219835.99,9794.06,105865.21,94102.48,11762.73,23,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Middle East,Consulting,398993.85,385815.39,13178.46,295423.94,287922.59,7501.35,103569.91,97892.8,5677.11,18,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Middle East,Support Services,335555.48,309778.12,25777.36,210956.37,231095.72,-20139.35,124599.11,78682.4,45916.71,3,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Middle East,Training,505420.36,466256.91,39163.45,278183.88,290531.95,-12348.07,227236.48,175724.96,51511.52,12,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Africa,Software,276870.36,261251.51,15618.85,152380.74,159093.12,-6712.38,124489.62,102158.39,22331.23,13,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Africa,Hardware,222498.51,205318.85,17179.66,119596.88,129243.87,-9646.99,102901.63,76074.98,26826.65,23,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Africa,Consulting,408149.46,376523.46,31626.0,256003.69,257816.56,-1812.87,152145.77,118706.9,33438.87,12,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Africa,Support Services,325217.6,330445.86,-5228.26,263065.73,242475.36,20590.37,62151.87,87970.5,-25818.63,7,USD
2023-11-01,2023-11,Nov 2023,2023,Marketing,Africa,Training,363391.78,364818.4,-1426.62,291091.36,271019.43,20071.93,72300.42,93798.97,-21498.55,10,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,North America,Software,506720.17,498028.14,8692.03,378934.95,360361.1,18573.85,127785.22,137667.04,-9881.82,8,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,North America,Hardware,193542.05,182322.85,11219.2,123599.27,136385.66,-12786.39,69942.78,45937.19,24005.59,16,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,North America,Consulting,483782.19,476781.4,7000.79,327369.52,292478.1,34891.42,156412.67,184303.3,-27890.63,9,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,North America,Support Services,331332.0,348108.94,-16776.94,271934.3,247671.36,24262.94,59397.7,100437.58,-41039.88,14,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,North America,Training,200851.47,206488.86,-5637.39,150204.82,136405.66,13799.16,50646.65,70083.2,-19436.55,23,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Europe,Software,382648.59,367486.92,15161.67,256379.27,230857.52,25521.75,126269.32,136629.4,-10360.08,13,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Europe,Hardware,304298.81,303068.05,1230.76,214658.67,218623.27,-3964.6,89640.14,84444.78,5195.36,8,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Europe,Consulting,476508.73,464283.05,12225.68,343817.69,335368.38,8449.31,132691.04,128914.67,3776.37,16,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Europe,Support Services,490982.75,476789.94,14192.81,313561.83,307983.6,5578.23,177420.92,168806.34,8614.58,25,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Europe,Training,209000.0,219011.78,-10011.78,156510.93,160155.65,-3644.72,52489.07,58856.13,-6367.06,6,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Asia Pacific,Software,429979.92,393964.36,36015.56,267000.15,281082.87,-14082.72,162979.77,112881.49,50098.28,24,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Asia Pacific,Hardware,382785.86,372397.25,10388.61,271807.24,274610.15,-2802.91,110978.62,97787.1,13191.52,19,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Asia Pacific,Consulting,314736.0,288576.99,26159.01,181026.6,195298.64,-14272.04,133709.4,93278.35,40431.05,8,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Asia Pacific,Support Services,379080.47,345204.12,33876.35,235965.38,217088.2,18877.18,143115.09,128115.92,14999.17,21,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Asia Pacific,Training,115635.57,107388.06,8247.51,67439.03,72378.96,-4939.93,48196.54,35009.1,13187.44,9,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Middle East,Software,520522.91,489955.18,30567.73,358430.37,339862.44,18567.93,162092.54,150092.74,11999.8,19,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Middle East,Hardware,152352.32,156462.03,-4109.71,102701.33,110970.97,-8269.64,49650.99,45491.06,4159.93,9,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Middle East,Consulting,338262.41,328043.77,10218.64,259297.68,242987.65,16310.03,78964.73,85056.12,-6091.39,12,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Middle East,Support Services,200166.25,191782.02,8384.23,108423.55,117690.04,-9266.49,91742.7,74091.98,17650.72,25,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Middle East,Training,425617.3,430238.28,-4620.98,299185.32,285671.26,13514.06,126431.98,144567.02,-18135.04,4,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Africa,Software,336448.84,322888.74,13560.1,219929.11,197088.79,22840.32,116519.73,125799.95,-9280.22,15,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Africa,Hardware,376587.65,381873.58,-5285.93,248862.06,266595.01,-17732.95,127725.59,115278.57,12447.02,13,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Africa,Consulting,173542.83,176378.7,-2835.87,126103.57,117392.91,8710.66,47439.26,58985.79,-11546.53,4,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Africa,Support Services,416610.7,416820.15,-209.45,291395.13,262082.42,29312.71,125215.57,154737.73,-29522.16,21,USD
2023-11-01,2023-11,Nov 2023,2023,Finance,Africa,Training,120246.77,116558.98,3687.79,83051.03,82890.26,160.77,37195.74,33668.72,3527.02,17,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,North America,Software,234962.13,218348.69,16613.44,173127.97,150621.16,22506.81,61834.16,67727.53,-5893.37,22,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,North America,Hardware,348549.01,340514.69,8034.32,225568.94,245402.76,-19833.82,122980.07,95111.93,27868.14,5,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,North America,Consulting,548499.07,499733.14,48765.93,395966.05,350145.77,45820.28,152533.02,149587.37,2945.65,24,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,North America,Support Services,470258.48,428355.63,41902.85,276715.64,259704.89,17010.75,193542.84,168650.74,24892.1,8,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,North America,Training,211718.91,219030.83,-7311.92,180521.05,160562.49,19958.56,31197.86,58468.34,-27270.48,15,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,Europe,Software,347730.35,332548.91,15181.44,218852.61,238212.13,-19359.52,128877.74,94336.78,34540.96,9,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,Europe,Hardware,475208.15,459273.88,15934.27,340121.58,298040.58,42081.0,135086.57,161233.3,-26146.73,15,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,Europe,Consulting,183951.44,184259.0,-307.56,104797.75,111424.95,-6627.2,79153.69,72834.05,6319.64,3,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,Europe,Support Services,247435.35,245487.44,1947.91,157423.56,162756.64,-5333.08,90011.79,82730.8,7280.99,4,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,Europe,Training,324703.29,334802.87,-10099.58,251518.92,245847.73,5671.19,73184.37,88955.14,-15770.77,13,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,Asia Pacific,Software,501238.39,471800.49,29437.9,312081.11,286099.37,25981.74,189157.28,185701.12,3456.16,14,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,Asia Pacific,Hardware,272995.89,281850.81,-8854.92,215016.37,189041.3,25975.07,57979.52,92809.51,-34829.99,8,USD
2023-11-01,2023-11,Nov 2023,2023,Technology,Asia Pacific,Consulting,160204.63,148143.32,12061.31,100664.47,98156.99,2507.48,59540.16,49986.33,9553.83,11,USD
